	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DGRP-57_locus1_chr2L:17527500-17530000_chr2L:17530000-17532500	5.083838230236531	-4.477316634535966	1.4833517753691834	-3.0183781816835937	0.0025413154970029914	0.044058643131121136
DGRP-57_locus1_chr2L:17530000-17532500_chr2L:17532500-17535000	3.9540964012950797	-4.114650413885137	1.4923760603391856	-2.757113654684305	0.005831407877987049	0.04649867084003069
DGRP-57_locus1_chr2L:1762500-1765000_chr2L:1817500-1820000	4.472912877658052	-4.2999092246906665	1.487925503974636	-2.8898686212478317	0.0038540285843198557	0.0456100280748932
DGRP-57_locus1_chr2L:1765000-1767500_chr2L:1817500-1820000	6.567133449771257	-4.849144453542829	1.4772198490127295	-3.2826152835569182	0.0010284892211545426	0.03737097955886684
DGRP-57_locus1_chr2L:1767500-1770000_chr2L:1812500-1815000	14.421570942724319	1.4449208843793344	0.48462411631688074	2.9815290567061776	0.0028681282775873925	0.044235431899137846
DGRP-57_locus1_chr2L:1775000-1777500_chr2L:1805000-1807500	7.623721069158517	-5.056839480677977	1.486168074572612	-3.4026026848492275	0.000667472678545265	0.03216993492046826
DGRP-57_locus1_chr2L:1777500-1780000_chr2L:1797500-1800000	16.477437948259116	-6.177337813742606	1.4631923351336877	-4.22182215243644	2.4233528878478226e-05	0.0030950192493510377
DGRP-57_locus1_chr2L:1780000-1782500_chr2L:1795000-1797500	5.9829558448138425	-4.707451201691111	1.4854199949094924	-3.169104507697124	0.0015290940282490972	0.04108750855250976
DGRP-57_locus1_chr2L:17950000-17952500_chr2L:17952500-17955000	12.023566513994094	-4.199598785491775	1.4641821231636332	-2.868221595560649	0.004127863089398984	0.04574428575142848
DGRP-57_locus1_chr2L:17972500-17975000_chr2L:22070000-22072500	49.009517140556746	2.941321261632779	0.31751412327181605	9.263591903641986	1.9766816619812335e-20	8.836306124054836e-17
DGRP-57_locus1_chr2L:18050000-18052500_chr2L:18060000-18062500	4.872520706359079	-4.419409070137302	1.4839938729602722	-2.978050752542166	0.0029008794521598606	0.044235431899137846
DGRP-57_locus1_chr2L:18077500-18080000_chr2L:18080000-18082500	4.319163401415292	-4.243998734340836	1.4879446509621155	-2.852255782227273	0.004341015464294578	0.045783427866442274
DGRP-57_locus1_chr2L:18157500-18160000_chr2L:18160000-18162500	6.955227668945346	-4.930791142173642	1.4762187984734816	-3.340149270062433	0.0008373337079548883	0.034816070278295815
DGRP-57_locus1_chr2L:18165000-18167500_chr2L:18172500-18175000	20.642851873431646	-6.501430049330174	1.4606860531168744	-4.450942785040731	8.549411975934494e-06	0.0014154890070458817
DGRP-57_locus1_chr2L:18407500-18410000_chr2L:18412500-18415000	16.88855938648708	-6.211849796907662	1.462731062943313	-4.246747713423241	2.1689595411611303e-05	0.0028726788139583426
DGRP-57_locus1_chr2L:18505000-18507500_chr2L:18507500-18510000	5.141406277871223	-4.48704733139951	1.4911343891160522	-3.009150190721201	0.002619795721901949	0.04423476209630036
DGRP-57_locus1_chr2L:18597500-18600000_chr2L:18600000-18602500	5.402850792248991	-4.572405080398576	1.483051058423717	-3.0831069870638332	0.0020485149366924063	0.043105327753135116
DGRP-57_locus1_chr2L:18600000-18602500_chr2L:18602500-18605000	11.284726293729644	-3.0168612576223017	1.0665739106183232	-2.8285533966167815	0.004675890003034574	0.045947470688034
DGRP-57_locus1_chr2L:1865000-1867500_chr2L:1870000-1872500	4.5843284443602474	-4.332581225905969	1.4859674555802345	-2.9156636032881353	0.0035493296406638184	0.04511936872923524
DGRP-57_locus1_chr2L:18895000-18897500_chr2L:18900000-18902500	3.9310691822412034	-4.110504981037432	1.4923373877756059	-2.754407290675951	0.005879854571325954	0.04649867084003069
DGRP-57_locus1_chr2L:18960000-18962500_chr2L:18962500-18965000	6.590160668825133	-4.851921095500457	1.4776982479865268	-3.2834315815908686	0.0010255153425883531	0.03737097955886684
DGRP-57_locus1_chr2L:1932500-1935000_chr2L:1935000-1937500	4.595842053887186	-4.334376212254457	1.4857041678069103	-2.9173884721966905	0.0035297585434689947	0.04511936872923524
DGRP-57_locus1_chr2L:19730000-19732500_chr2L:19812500-19815000	70.4438635284067	2.6289262143314795	0.29015331197626465	9.060472880442369	1.2988622483028676e-19	4.562068095414064e-16
DGRP-57_locus1_chr2L:19735000-19737500_chr2L:19740000-19742500	50.041708787372514	-5.299576478977529	1.0432600311323905	-5.079823170475711	3.77786348913264e-07	0.00012467710157793244
DGRP-57_locus1_chr2L:1975000-1977500_chr2L:1977500-1980000	5.813972230476956	-4.673708381298694	1.479831881071186	-3.1582698285399826	0.0015870858365641212	0.041540697545108515
DGRP-57_locus1_chr2L:19807500-19810000_chr2L:19810000-19812500	6.401870364001558	-4.810079511988624	1.478313809487417	-3.253760792274846	0.0011388813534455738	0.038548824679796694
DGRP-57_locus1_chr2L:1982500-1985000_chr2L:1987500-1990000	6.932200449891468	-4.928148156358353	1.4761587529358355	-3.338494688702744	0.0008423364064467347	0.034816070278295815
DGRP-57_locus1_chr2L:1985000-1987500_chr2L:1990000-1992500	4.764825668224073	-4.376616049316229	1.493943422028411	-2.929572823697601	0.003394282676215536	0.04511936872923524
DGRP-57_locus1_chr2L:19940000-19942500_chr2L:19942500-19945000	3.8541944441198233	-4.078820952348169	1.493500939790281	-2.7310467932620925	0.006313350699810729	0.04678308388380842
DGRP-57_locus1_chr2L:19947500-19950000_chr2L:19950000-19952500	4.695744011062443	-4.3644560445290725	1.485096826269649	-2.9388360188553917	0.003294473275139691	0.0447776088553021
DGRP-57_locus1_chr2L:19967500-19970000_chr2L:19970000-19972500	4.17692753469947	-4.18824638214054	1.4941751570423114	-2.8030491354381013	0.005062195639054222	0.04616608837988087
DGRP-57_locus1_chr2L:20320000-20322500_chr2L:20322500-20325000	3.9425827917681415	-4.112573801238643	1.4920904644018584	-2.7562496372411776	0.005846835429364196	0.04649867084003069
DGRP-57_locus1_chr2L:20855000-20857500_chr2L:20857500-20860000	6.113678102002726	-4.744208481736511	1.4790665376037244	-3.2075693426360186	0.0013386178532771426	0.040095445774732896
DGRP-57_locus1_chr2L:20890000-20892500_chr2L:20895000-20897500	16.96915465317565	-6.216588634161165	1.4642060325500192	-4.245706202517505	2.1790600484136858e-05	0.0028726788139583426
DGRP-57_locus1_chr2L:20900000-20902500_chr2L:20902500-20905000	4.618869272941062	-4.337995647087719	1.4863798601673575	-2.9184973258446103	0.0035172289206980172	0.04511936872923524
DGRP-57_locus1_chr2L:2110000-2112500_chr2L:2117500-2120000	7.085949926134228	-4.962710950510379	1.477092823235328	-3.3597827248529852	0.0007800379265896799	0.03401587306338824
DGRP-57_locus1_chr2L:2110000-2112500_chr2L:2120000-2122500	7.596973321537451	-5.059489358073182	1.4743620441152732	-3.4316465065466684	0.0005999289866963899	0.030570267422613033
DGRP-57_locus1_chr2L:2127500-2130000_chr2L:2132500-2135000	3.842680834592885	-4.076699372485265	1.4935079847847355	-2.729613376036188	0.006340864138237753	0.04678308388380842
DGRP-57_locus1_chr2L:21292500-21295000_chr2L:21295000-21297500	3.9964303108356454	-4.139217737932669	1.4939959647310956	-2.77056821815291	0.005595857695701037	0.04649867084003069
DGRP-57_locus1_chr2L:21295000-21297500_chr2L:21300000-21302500	3.908041963187326	-4.106179264517968	1.4945200310811504	-2.747490283919124	0.006005328817855883	0.04671788706655733
DGRP-57_locus1_chr2L:21362500-21365000_chr2L:21365000-21367500	4.476633406225241	-4.286616510812708	1.4950550705033785	-2.8671963965644576	0.0041412593222379486	0.045781956981206524
DGRP-57_locus1_chr2L:2155000-2157500_chr2L:2160000-2162500	6.4361444784559465	2.724418921465887	0.7376697320653118	3.6932773611818366	0.00022138233503300232	0.01698289167016821
DGRP-57_locus1_chr2L:2155000-2157500_chr2L:2167500-2170000	3.815758066475612	5.305310245058665	1.5735492465482044	3.371556534818716	0.0007474469610498548	0.0338436550789176
DGRP-57_locus1_chr2L:21555000-21557500_chr2L:21557500-21560000	5.260526681768678	2.213933627790677	0.77151537782263	2.8695910560316227	0.004110029752169195	0.0456100280748932
DGRP-57_locus1_chr2L:21797500-21800000_chr2L:21877500-21880000	17.37629031574277	-4.753742892162053	1.4631470607287371	-3.248985026696084	0.0011581757441342239	0.038631777511956455
DGRP-57_locus1_chr2L:22085000-22087500_chr2L:22115000-22117500	7.693154750145521	-5.084020008721551	1.4804870533157148	-3.4340185531074554	0.0005947034893669131	0.030570267422613033
DGRP-57_locus1_chr2L:22225000-22227500_chr2L:22227500-22230000	4.499660625279118	-4.2921485817255025	1.5026520882736292	-2.85638213610489	0.004284990643824136	0.045783427866442274
DGRP-57_locus1_chr2L:2242500-2245000_chr2L:2245000-2247500	4.0079439203625835	-4.141432678519984	1.4924005474576505	-2.7750141780469324	0.005519930136631301	0.04642190692389491
DGRP-57_locus1_chr2L:22547500-22550000_chr2L:22550000-22552500	6.905452702270404	-4.93048938356422	1.492367326340882	-3.303804161709456	0.0009538243750686617	0.036310607297018314
DGRP-57_locus1_chr2L:22580000-22582500_chr2L:22582500-22585000	19.901204263664283	-6.448437937642445	1.4610682641020785	-4.413509003020765	1.0170848640820295e-05	0.0015678092169750983
DGRP-57_locus1_chr2L:22665000-22667500_chr2L:22687500-22690000	6.809271273662335	-4.905037029957026	1.477647892632266	-3.319489747465647	0.0009018211617961775	0.035820074304526196
DGRP-57_locus1_chr2L:22690000-22692500_chr2L:22692500-22695000	5.226074096952353	-4.523265272032241	1.4830269392146598	-3.0500223242253077	0.00228824356786134	0.04329903423320906
DGRP-57_locus1_chr2L:22762500-22765000_chr2L:22772500-22775000	23.329043131462015	-6.680072098501811	1.4613226785758127	-4.571250550229008	4.84822182285585e-06	0.0009208643445898066
DGRP-57_locus1_chr2L:22765000-22767500_chr2L:22772500-22775000	17.281821217345673	-4.748698517545792	1.4595385350435859	-3.253561590550251	0.00113968016604204	0.038548824679796694
DGRP-57_locus1_chr2L:22775000-22777500_chr2L:22777500-22780000	5.1722265778848495	-4.5029702523481605	1.4826861473957964	-3.0370353565771278	0.0023891742997997362	0.04358674109157012
DGRP-57_locus1_chr2L:2330000-2332500_chr2L:2332500-2335000	9.629905317448776	-5.407556343639727	1.4788560799435728	-3.6565805266500697	0.00025560214026092864	0.018699227945761076
DGRP-57_locus1_chr2L:2337500-2340000_chr2L:2340000-2342500	4.507453706238867	-4.305482576126118	1.486400179118712	-2.896583730687413	0.003772499562739366	0.0456100280748932
DGRP-57_locus1_chr2L:2422500-2425000_chr2L:2425000-2427500	5.037783792128778	-4.470587623690182	1.4840215014132816	-3.012481705576838	0.0025912105410530644	0.044058643131121136
DGRP-57_locus1_chr2L:2480000-2482500_chr2L:2482500-2485000	6.378843144947681	-4.8072427050987425	1.4778452502579897	-3.25287285949563	0.001142446017512155	0.038548824679796694
DGRP-57_locus1_chr2L:2807500-2810000_chr2L:2810000-2812500	4.630382882468	-4.339896335473507	1.4873464544625876	-2.9178785631634234	0.003524215703101629	0.04511936872923524
DGRP-57_locus1_chr2L:2815000-2817500_chr2L:2817500-2820000	7.500791892929382	-5.034454359812812	1.4812678130328745	-3.398746881230639	0.0006769533527028155	0.03250764376216362
DGRP-57_locus1_chr2L:2825000-2827500_chr2L:2827500-2830000	5.660222754234196	-4.6310116222666755	1.4816302285830805	-3.125619019460359	0.001774312542060193	0.04232242922680106
DGRP-57_locus1_chr2L:3007500-3010000_chr2L:3012500-3015000	4.130873096591717	-4.179780850963377	1.4898065595172447	-2.805586285187111	0.005022513223274233	0.04616608837988087
DGRP-57_locus1_chr2L:3042500-3045000_chr2L:3047500-3050000	4.253802272820851	-4.217220589928534	1.4905184374620353	-2.829364926950761	0.004664048321553026	0.045947470688034
DGRP-57_locus1_chr2L:3045000-3047500_chr2L:3047500-3050000	14.654553396437091	-1.8985463350949583	0.6949178859799994	-2.7320441355708622	0.006294270852700788	0.04678308388380842
DGRP-57_locus1_chr2L:3047500-3050000_chr2L:3050000-3052500	12.341400689848623	-2.4935651645448584	0.8798212960569316	-2.834172320811276	0.00459445497021714	0.045947470688034
DGRP-57_locus1_chr2L:3125000-3127500_chr2L:3127500-3130000	5.414364401775929	-4.5740874911376155	1.4821272419649747	-3.0861638337295396	0.0020275707040423693	0.043089609965560105
DGRP-57_locus1_chr2L:3165000-3167500_chr2L:3167500-3170000	7.001282107053099	-4.936431563004784	1.4790483108105925	-3.3375729020638767	0.000845135478583249	0.034816070278295815
DGRP-57_locus1_chr2L:3175000-3177500_chr2L:3177500-3180000	4.284622572834477	-4.238197021240745	1.4897078084430093	-2.8449854375606454	0.004441345349214707	0.04591008510761715
DGRP-57_locus1_chr2L:3202500-3205000_chr2L:3210000-3212500	15.071017466845769	-6.048719792154676	1.4642644801160278	-4.130892932453963	3.613568653602623e-05	0.004200709489446851
DGRP-57_locus1_chr2L:3295000-3297500_chr2L:3300000-3302500	12.3353219219328	1.5892266206612864	0.5132453169965578	3.0964269288636195	0.001958681300332273	0.04300639823544441
DGRP-57_locus1_chr2L:3320000-3322500_chr2L:3325000-3327500	3.819653615539008	-4.072335140043268	1.495256642240871	-2.7235024577053544	0.006459373500289804	0.04686143008700952
DGRP-57_locus1_chr2L:3417500-3420000_chr2L:3420000-3422500	5.660222754234196	-4.6310116222666755	1.4816302285830805	-3.125619019460359	0.001774312542060193	0.04232242922680106
DGRP-57_locus1_chr2L:3465000-3467500_chr2L:3467500-3470000	11.507644203865754	-2.378462750964544	0.8773605994090461	-2.71092952266899	0.006709488570228221	0.04818543617114537
DGRP-57_locus1_chr2L:3470000-3472500_chr2L:3472500-3475000	23.591494461367233	-1.9122720983376813	0.5576499252564125	-3.4291622965042112	0.0006054473661213836	0.030748302798767536
DGRP-57_locus1_chr2L:3540000-3542500_chr2L:3542500-3545000	4.864727625399329	-4.406263154318757	1.4947497859072572	-2.9478265833263326	0.003200165296378102	0.0447776088553021
DGRP-57_locus1_chr2L:3550000-3552500_chr2L:3552500-3555000	4.618869272941062	-4.337995647087719	1.4863798601673575	-2.9184973258446103	0.0035172289206980172	0.04511936872923524
DGRP-57_locus1_chr2L:3595000-3597500_chr2L:3600000-3602500	4.995449882588213	-4.451203344874819	1.4841349048510972	-2.99919052528544	0.002706979719884884	0.04423476209630036
DGRP-57_locus1_chr2L:3695000-3697500_chr2L:3702500-3705000	5.106865449290408	-4.480854673425983	1.4851542836636504	-3.017097094028773	0.0025520805354541216	0.044058643131121136
DGRP-57_locus1_chr2L:3700000-3702500_chr2L:3702500-3705000	7.819804454941842	-5.098438807091749	1.4747034995018242	-3.457263652533593	0.0005456906781804883	0.029175418706107976
DGRP-57_locus1_chr2L:3710000-3712500_chr2L:3712500-3715000	4.130873096591717	-4.179780850963377	1.4898065595172447	-2.805586285187111	0.005022513223274233	0.04616608837988087
DGRP-57_locus1_chr2L:3782500-3785000_chr2L:3785000-3787500	81.22965900468802	4.122941117194209	0.3059200174877503	13.477186458906047	2.1307838328619726e-41	5.238851670666089e-37
DGRP-57_locus1_chr2L:3827500-3830000_chr2L:3832500-3835000	7.531612192943009	-5.044669623885312	1.475110389239244	-3.4198590564377964	0.0006265358827834147	0.03131206985144741
DGRP-57_locus1_chr2L:3830000-3832500_chr2L:3832500-3835000	5.195253796938727	-4.506390132483348	1.4840984976066853	-3.0364494942556224	0.002393822087307161	0.04358674109157012
DGRP-57_locus1_chr2L:4177500-4180000_chr2L:4187500-4190000	4.284622572834477	-4.238197021240745	1.4897078084430093	-2.8449854375606454	0.004441345349214707	0.04591008510761715
DGRP-57_locus1_chr2L:4185000-4187500_chr2L:4187500-4190000	6.056110054368034	-4.736769924204259	1.4806070342588662	-3.199208037381303	0.001378056881948335	0.040243738608911714
DGRP-57_locus1_chr2L:4187500-4190000_chr2L:4190000-4192500	15.202656312964658	-2.839655406897174	0.8763629774100523	-3.240273128937181	0.0011941525618824657	0.03879242661280857
DGRP-57_locus1_chr2L:4187500-4190000_chr2L:4192500-4195000	11.17331072702745	-3.0012831253128045	1.0641538747863288	-2.8203469408175876	0.00479717525979848	0.04616608837988087
DGRP-57_locus1_chr2L:4187500-4190000_chr2L:4202500-4205000	4.18472061565922	-4.205250947199759	1.491503373346012	-2.8194712947686966	0.0048102833171830665	0.04616608837988087
DGRP-57_locus1_chr2L:4190000-4192500_chr2L:4192500-4195000	13.106075518669861	-2.5948762074687797	0.8793816289222447	-2.9507964712078603	0.0031695569810459073	0.0447776088553021
DGRP-57_locus1_chr2L:4190000-4192500_chr2L:4195000-4197500	10.901352518918738	-2.956681462738149	1.0622986351346382	-2.7832865118605863	0.0053811263333067814	0.04642190692389491
DGRP-57_locus1_chr2L:4190000-4192500_chr2L:4202500-4205000	4.426858439550299	-4.290817500833099	1.4973120355999305	-2.865680231518269	0.004161143303865518	0.045783427866442274
DGRP-57_locus1_chr2L:4192500-4195000_chr2L:4200000-4202500	4.2961361823614155	-4.240190563623461	1.4886475023587122	-2.848350974226619	0.004394642985573537	0.045783427866442274
DGRP-57_locus1_chr2L:4197500-4200000_chr2L:4200000-4202500	4.419065358590549	-4.275997137732095	1.487247002508235	-2.875108929801604	0.004038881306184591	0.0456100280748932
DGRP-57_locus1_chr2L:4200000-4202500_chr2L:4205000-4207500	6.271148106812674	-4.775257429019544	1.485158567842573	-3.2153182376723306	0.0013029998266449177	0.039599759255630744
DGRP-57_locus1_chr2L:4207500-4210000_chr2L:4210000-4212500	10.326593548400327	-3.968483595386287	1.4671340502065084	-2.704922290384916	0.006832036989948085	0.048950349285169475
DGRP-57_locus1_chr2L:4210000-4212500_chr2L:4212500-4215000	12.021206291812504	-4.20077262466465	1.464707335460064	-2.867994528985676	0.00413082676421655	0.045759212542649336
DGRP-57_locus1_chr2L:4212500-4215000_chr2L:4215000-4217500	7.9965811502384785	-5.131570973710296	1.4738468858832514	-3.481753106690613	0.0004981427554857967	0.027897979968273007
DGRP-57_locus1_chr2L:4262500-4265000_chr2L:4265000-4267500	4.207747834713096	-4.2093448963614835	1.4892316004678814	-2.8265213382787517	0.004705660878631347	0.045947470688034
DGRP-57_locus1_chr2L:4347500-4350000_chr2L:4350000-4352500	10.829910639575516	-2.9516437449873534	1.0577612328749788	-2.790463152979081	0.005263269071729385	0.04642190692389491
